DATE,COUNT
11/25/2017,3527.754278
11/26/2017,3848.459212
11/27/2017,4970.926482
11/28/2017,5451.983884
11/29/2017,7696.918424
11/30/2017,6253.74622
12/1/2017,4626.214969
12/2/2017,4092.420934
12/3/2017,4270.352279
12/4/2017,5337.940349
12/5/2017,5693.803039
12/6/2017,6583.459764
12/7/2017,7828.979178
12/8/2017,7473.116488
12/9/2017,7473.116488
12/10/2017,6405.528419
12/11/2017,6761.391109
12/12/2017,10497.94935
12/13/2017,10853.81204
12/14/2017,9608.292628
12/15/2017,8896.567248
12/16/2017,8540.704558
12/17/2017,9252.429938
12/18/2017,8718.635903
12/19/2017,10142.08666
12/20/2017,9964.155318
12/21/2017,10142.08666
12/22/2017,14056.57625
12/23/2017,9252.429938
12/24/2017,8184.841868
12/25/2017,7473.116488
12/26/2017,7473.116488
12/27/2017,7651.047833
12/28/2017,8184.841868
12/29/2017,8540.704558
12/30/2017,9964.155318
12/31/2017,8184.841868
1/1/2018,8006.910523
1/2/2018,9430.361283
1/3/2018,11209.67473
1/4/2018,14768.30163
1/5/2018,12277.2628
1/6/2018,11209.67473
1/7/2018,10853.81204
1/8/2018,11565.53742
1/9/2018,11031.74339
1/10/2018,11031.74339
1/11/2018,12099.33146
1/12/2018,9252.429938
1/13/2018,8362.773213
1/14/2018,8184.841868
1/15/2018,7473.116488
1/16/2018,17793.1345
1/17/2018,15835.8897
1/18/2018,9074.498593
1/19/2018,7473.116488
1/20/2018,6939.322454
1/21/2018,6583.459764
1/22/2018,7117.253799
1/23/2018,6405.528419
1/24/2018,6227.597074
1/25/2018,5871.734384
1/26/2018,5871.734384
1/27/2018,5337.940349
1/28/2018,5337.940349
1/29/2018,5337.940349
1/30/2018,5871.734384
1/31/2018,5871.734384
2/1/2018,7295.185143
2/2/2018,8718.635903
2/3/2018,5515.871694
2/4/2018,5160.009004
2/5/2018,7651.047833
2/6/2018,8540.704558
2/7/2018,5693.803039
2/8/2018,5160.009004
2/9/2018,4448.283624
2/10/2018,4626.214969
2/11/2018,3914.489589
2/12/2018,3736.558244
2/13/2018,3914.489589
